scan,day,code,name,score,lag,mode,trend,trigger_close,entry_open,signal_bar
2026-04-03 11:00:00+09:00,2026-04-03,017900,광전자,69.25813495885082,60,money,True,4125.0,4090.0,2026-04-03 09:00:00+09:00
2026-05-11 11:00:00+09:00,2026-05-11,017900,광전자,69.24663775489603,0,money,True,13060.0,13060.0,2026-05-11 10:00:00+09:00
2026-07-22 11:00:00+09:00,2026-07-22,017900,광전자,67.04332689629935,0,hold,True,6330.0,6340.0,2026-07-22 10:00:00+09:00
2026-07-22 11:00:00+09:00,2026-07-22,017900,광전자,70.74922756539115,60,money,False,6330.0,6340.0,2026-07-22 09:00:00+09:00
2026-09-14 11:00:00+09:00,2026-09-14,017900,광전자,83.90532986027172,0,hold,True,9260.0,9390.0,2026-09-14 10:00:00+09:00
2026-02-13 11:00:00+09:00,2026-02-13,004310,현대약품,77.86812130177515,60,money,True,15400.0,15330.0,2026-02-13 09:00:00+09:00
2026-07-16 11:00:00+09:00,2026-07-16,014950,삼익제약,81.06069614765266,0,money,False,5570.0,5570.0,2026-07-16 10:00:00+09:00
2026-08-31 11:00:00+09:00,2026-08-31,014950,삼익제약,72.3814728330116,0,hold,False,5360.0,5440.0,2026-08-31 10:00:00+09:00
2026-08-31 11:00:00+09:00,2026-08-31,014950,삼익제약,73.25391849529784,60,money,False,5360.0,5440.0,2026-08-31 09:00:00+09:00
2026-02-13 11:00:00+09:00,2026-02-13,067290,JW신약,82.45738137402209,0,money,True,2145.0,2140.0,2026-02-13 10:00:00+09:00
2026-07-16 11:00:00+09:00,2026-07-16,067290,JW신약,76.91950832672482,60,hold,False,1870.0,2235.0,2026-07-16 09:00:00+09:00
2026-05-20 11:00:00+09:00,2026-05-20,001820,삼화콘덴서,79.32996515978445,0,hold,False,71100.0,74600.0,2026-05-20 10:00:00+09:00
2026-05-20 11:00:00+09:00,2026-05-20,001820,삼화콘덴서,79.32996515978445,0,money,False,74700.0,74600.0,2026-05-20 10:00:00+09:00
2026-05-20 11:00:00+09:00,2026-05-20,001820,삼화콘덴서,81.42789448744274,60,money,False,71100.0,74600.0,2026-05-20 09:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,001820,삼화콘덴서,65.37914990509921,0,money,True,87000.0,87200.0,2026-05-22 10:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,001820,삼화콘덴서,78.20130649246767,60,money,True,115700.0,115300.0,2026-08-28 09:00:00+09:00
2026-09-09 11:00:00+09:00,2026-09-09,001820,삼화콘덴서,74.52537831021444,60,money,True,118900.0,117100.0,2026-09-09 09:00:00+09:00
2026-01-28 11:00:00+09:00,2026-01-28,108490,로보티즈,68.41498640692448,60,money,True,309000.0,301500.0,2026-01-28 09:00:00+09:00
2026-01-20 11:00:00+09:00,2026-01-20,356680,엑스게이트,81.6676923076923,60,money,False,7590.0,7520.0,2026-01-20 09:00:00+09:00
2026-03-25 11:00:00+09:00,2026-03-25,356680,엑스게이트,79.85837805605247,60,money,True,7200.0,7100.0,2026-03-25 09:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,356680,엑스게이트,68.42175106394942,0,hold,False,12270.0,12340.0,2026-08-28 10:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,356680,엑스게이트,80.11653428093642,60,money,False,12270.0,12340.0,2026-08-28 09:00:00+09:00
2026-03-20 11:00:00+09:00,2026-03-20,069540,빛과전자,75.00554485221559,60,money,True,2050.0,2190.0,2026-03-20 09:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,069540,빛과전자,68.28958882709885,0,hold,True,6480.0,6610.0,2026-05-22 10:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,069540,빛과전자,81.47525987525987,60,money,True,6480.0,6610.0,2026-05-22 09:00:00+09:00
2026-01-22 11:00:00+09:00,2026-01-22,093370,후성,72.43966364659202,0,money,False,7870.0,7870.0,2026-01-22 10:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,093370,후성,81.00389507606663,0,hold,False,12980.0,13040.0,2026-05-22 10:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,093370,후성,83.05918823221887,60,money,False,12980.0,13040.0,2026-05-22 09:00:00+09:00
2026-06-09 11:00:00+09:00,2026-06-09,093370,후성,74.87472354979307,0,hold,False,13140.0,13200.0,2026-06-09 10:00:00+09:00
2026-06-09 11:00:00+09:00,2026-06-09,093370,후성,78.92616385783415,60,money,False,13140.0,13200.0,2026-06-09 09:00:00+09:00
2026-01-14 11:00:00+09:00,2026-01-14,024060,흥구석유,76.00558659217877,0,money,True,14610.0,14610.0,2026-01-14 10:00:00+09:00
2026-04-07 11:00:00+09:00,2026-04-07,024060,흥구석유,66.36715181078795,0,money,True,24050.0,24100.0,2026-04-07 10:00:00+09:00
2026-07-09 11:00:00+09:00,2026-07-09,024060,흥구석유,69.2100279556317,0,money,True,11720.0,11720.0,2026-07-09 10:00:00+09:00
2026-09-09 11:00:00+09:00,2026-09-09,024060,흥구석유,72.92652729855901,60,hold,True,11730.0,12140.0,2026-09-09 09:00:00+09:00
2026-02-13 11:00:00+09:00,2026-02-13,010170,대한광통신,80.69998128392288,0,money,False,3610.0,3605.0,2026-02-13 10:00:00+09:00
2026-03-10 11:00:00+09:00,2026-03-10,010170,대한광통신,67.89921873006789,0,money,True,5510.0,5510.0,2026-03-10 10:00:00+09:00
2026-09-08 11:00:00+09:00,2026-09-08,010170,대한광통신,79.2433362683102,60,money,True,14410.0,14135.0,2026-09-08 09:00:00+09:00
2026-04-23 11:00:00+09:00,2026-04-23,032820,우리기술,78.98089599586862,0,hold,True,23850.0,23850.0,2026-04-23 10:00:00+09:00
2026-04-23 11:00:00+09:00,2026-04-23,032820,우리기술,79.01142421934505,60,money,True,23850.0,23850.0,2026-04-23 09:00:00+09:00
2026-05-06 11:00:00+09:00,2026-05-06,403870,HPSP,71.13400340790648,0,money,True,57700.0,57700.0,2026-05-06 10:00:00+09:00
2026-06-09 11:00:00+09:00,2026-06-09,403870,HPSP,76.20383754947515,60,money,False,58600.0,57400.0,2026-06-09 09:00:00+09:00
2026-07-01 11:00:00+09:00,2026-07-01,403870,HPSP,69.1203867957971,60,money,False,57800.0,52600.0,2026-07-01 09:00:00+09:00
2026-08-27 11:00:00+09:00,2026-08-27,403870,HPSP,66.91148540060587,0,money,True,50000.0,50000.0,2026-08-27 10:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,403870,HPSP,67.4394722529847,60,money,True,52100.0,51400.0,2026-08-28 09:00:00+09:00
2026-01-16 11:00:00+09:00,2026-01-16,456160,지투지바이오,81.30016214177982,0,hold,True,79700.0,82300.0,2026-01-16 10:00:00+09:00
2026-01-16 11:00:00+09:00,2026-01-16,456160,지투지바이오,89.28498637512726,60,money,True,79700.0,82300.0,2026-01-16 09:00:00+09:00
2026-01-28 11:00:00+09:00,2026-01-28,456160,지투지바이오,76.54473804657152,0,money,True,85100.0,85200.0,2026-01-28 10:00:00+09:00
2026-02-11 11:00:00+09:00,2026-02-11,456160,지투지바이오,81.5760327635328,60,money,True,91900.0,89800.0,2026-02-11 09:00:00+09:00
2026-02-25 11:00:00+09:00,2026-02-25,456160,지투지바이오,64.96643114588699,0,hold,True,107800.0,108200.0,2026-02-25 10:00:00+09:00
2026-04-30 11:00:00+09:00,2026-04-30,456160,지투지바이오,77.27682350012445,60,hold,True,84900.0,87500.0,2026-04-30 09:00:00+09:00
2026-04-30 11:00:00+09:00,2026-04-30,456160,지투지바이오,77.27682350012445,60,money,True,87700.0,87500.0,2026-04-30 09:00:00+09:00
2026-05-27 11:00:00+09:00,2026-05-27,456160,지투지바이오,74.18953957349791,60,money,False,69800.0,66200.0,2026-05-27 09:00:00+09:00
2026-09-09 11:00:00+09:00,2026-09-09,217590,티엠씨,75.5084745762712,60,money,False,11220.0,11230.0,2026-09-09 09:00:00+09:00
2026-04-16 11:00:00+09:00,2026-04-16,226950,올릭스,72.20011202389841,0,hold,False,180300.0,184700.0,2026-04-16 10:00:00+09:00
2026-04-16 11:00:00+09:00,2026-04-16,226950,올릭스,79.0741002117149,60,money,False,180300.0,184700.0,2026-04-16 09:00:00+09:00
2026-06-26 11:00:00+09:00,2026-06-26,226950,올릭스,71.88034909547068,60,money,True,147300.0,142000.0,2026-06-26 09:00:00+09:00
2026-06-29 11:00:00+09:00,2026-06-29,226950,올릭스,60.45235846158673,60,money,True,168900.0,168900.0,2026-06-29 09:00:00+09:00
2026-08-04 11:00:00+09:00,2026-08-04,226950,올릭스,68.44962182647387,60,money,False,116000.0,120200.0,2026-08-04 09:00:00+09:00
2026-01-23 11:00:00+09:00,2026-01-23,158430,아톤,71.01098737287691,60,money,True,6390.0,7080.0,2026-01-23 09:00:00+09:00
2026-07-23 11:00:00+09:00,2026-07-23,158430,아톤,84.1736380330545,0,money,False,4205.0,4215.0,2026-07-23 10:00:00+09:00
2026-05-13 11:00:00+09:00,2026-05-13,034220,LG디스플레이,76.81772868112628,60,money,True,13910.0,14600.0,2026-05-13 09:00:00+09:00
2026-03-20 11:00:00+09:00,2026-03-20,000670,영풍,64.08929967674464,0,hold,True,59600.0,60100.0,2026-03-20 10:00:00+09:00
2026-03-20 11:00:00+09:00,2026-03-20,000670,영풍,70.2339757897919,60,money,True,59600.0,60100.0,2026-03-20 09:00:00+09:00
2026-04-08 11:00:00+09:00,2026-04-08,222800,심텍,71.23109425785483,0,money,True,63900.0,63800.0,2026-04-08 10:00:00+09:00
2026-04-16 11:00:00+09:00,2026-04-16,222800,심텍,77.34967240960937,60,money,True,75600.0,75300.0,2026-04-16 09:00:00+09:00
2026-05-06 11:00:00+09:00,2026-05-06,222800,심텍,66.84996638997262,0,money,True,93700.0,93900.0,2026-05-06 10:00:00+09:00
2026-06-11 11:00:00+09:00,2026-06-11,222800,심텍,73.25377536573856,0,hold,False,126100.0,132000.0,2026-06-11 10:00:00+09:00
2026-06-11 11:00:00+09:00,2026-06-11,222800,심텍,66.76238477101226,60,money,False,126100.0,132000.0,2026-06-11 09:00:00+09:00
2026-01-20 11:00:00+09:00,2026-01-20,456010,아이씨티케이,78.94583473295259,60,money,False,15870.0,15690.0,2026-01-20 09:00:00+09:00
2026-01-23 11:00:00+09:00,2026-01-23,456010,아이씨티케이,76.4101847872798,0,money,True,16180.0,16170.0,2026-01-23 10:00:00+09:00
2026-03-27 11:00:00+09:00,2026-03-27,456010,아이씨티케이,71.24219345011423,0,hold,False,15270.0,15930.0,2026-03-27 10:00:00+09:00
2026-03-27 11:00:00+09:00,2026-03-27,456010,아이씨티케이,77.07590759075906,60,money,False,15270.0,15930.0,2026-03-27 09:00:00+09:00
2026-04-10 11:00:00+09:00,2026-04-10,456010,아이씨티케이,71.54078757755643,0,hold,False,14830.0,14975.0,2026-04-10 10:00:00+09:00
2026-04-10 11:00:00+09:00,2026-04-10,456010,아이씨티케이,62.19251548695136,60,money,False,14830.0,14975.0,2026-04-10 09:00:00+09:00
2026-09-11 11:00:00+09:00,2026-09-11,456010,아이씨티케이,74.71771802945895,0,hold,False,16380.0,17010.0,2026-09-11 10:00:00+09:00
2026-09-11 11:00:00+09:00,2026-09-11,456010,아이씨티케이,77.63336663336659,60,money,False,16380.0,17010.0,2026-09-11 09:00:00+09:00
2026-08-18 11:00:00+09:00,2026-08-18,0015N0,아로마티카,76.74195308237863,0,money,True,10040.0,10040.0,2026-08-18 10:00:00+09:00
2026-01-12 11:00:00+09:00,2026-01-12,001210,금호전기,69.52112217212671,0,money,True,4155.0,4155.0,2026-01-12 10:00:00+09:00
2026-02-23 11:00:00+09:00,2026-02-23,001210,금호전기,74.25190403655753,0,money,False,4840.0,4815.0,2026-02-23 10:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,001210,금호전기,71.70828688219994,60,money,True,10250.0,10050.0,2026-08-28 09:00:00+09:00
2026-01-27 11:00:00+09:00,2026-01-27,036540,SFA반도체,69.44971944788124,60,money,False,5570.0,5560.0,2026-01-27 09:00:00+09:00
2026-05-21 11:00:00+09:00,2026-05-21,036540,SFA반도체,70.46156613125758,0,money,False,9100.0,9100.0,2026-05-21 10:00:00+09:00
2026-05-22 11:00:00+09:00,2026-05-22,036540,SFA반도체,78.22477183833118,60,money,True,9810.0,10380.0,2026-05-22 09:00:00+09:00
2026-07-15 11:00:00+09:00,2026-07-15,036540,SFA반도체,74.36287625418058,60,money,False,6420.0,6210.0,2026-07-15 09:00:00+09:00
2026-09-07 11:00:00+09:00,2026-09-07,036540,SFA반도체,67.63486536755647,0,money,True,6050.0,6045.0,2026-09-07 10:00:00+09:00
2026-09-09 11:00:00+09:00,2026-09-09,036540,SFA반도체,76.61745661745661,60,money,True,6710.0,6650.0,2026-09-09 09:00:00+09:00
2026-03-10 11:00:00+09:00,2026-03-10,353200,대덕전자,66.74898453311081,60,money,True,66800.0,65100.0,2026-03-10 09:00:00+09:00
2026-03-18 11:00:00+09:00,2026-03-18,353200,대덕전자,64.50020141670629,0,hold,True,73100.0,73800.0,2026-03-18 10:00:00+09:00
2026-03-18 11:00:00+09:00,2026-03-18,353200,대덕전자,80.00705716302045,60,money,True,73100.0,73800.0,2026-03-18 09:00:00+09:00
2026-03-19 11:00:00+09:00,2026-03-19,353200,대덕전자,59.46225725276522,0,hold,True,77800.0,78300.0,2026-03-19 10:00:00+09:00
2026-04-10 11:00:00+09:00,2026-04-10,353200,대덕전자,69.53559727335795,60,money,True,93000.0,91000.0,2026-04-10 09:00:00+09:00
2026-04-21 11:00:00+09:00,2026-04-21,353200,대덕전자,64.3198949157708,0,hold,True,100900.0,101400.0,2026-04-21 10:00:00+09:00
2026-04-21 11:00:00+09:00,2026-04-21,353200,대덕전자,75.74065245944408,60,money,True,100900.0,101400.0,2026-04-21 09:00:00+09:00
2026-07-15 11:00:00+09:00,2026-07-15,353200,대덕전자,62.32514973945979,60,money,False,139100.0,137400.0,2026-07-15 09:00:00+09:00
2026-06-18 11:00:00+09:00,2026-06-18,046970,우리로,73.48656512553148,0,money,True,8150.0,8150.0,2026-06-18 10:00:00+09:00
2026-04-09 11:00:00+09:00,2026-04-09,161890,한국콜마,78.95217312238589,60,money,False,80100.0,79150.0,2026-04-09 09:00:00+09:00
2026-06-26 11:00:00+09:00,2026-06-26,161890,한국콜마,84.3613200679447,60,money,True,91000.0,90400.0,2026-06-26 09:00:00+09:00
2026-08-25 11:00:00+09:00,2026-08-25,161890,한국콜마,70.6107096797636,60,money,True,148800.0,148400.0,2026-08-25 09:00:00+09:00
2026-02-24 11:00:00+09:00,2026-02-24,066970,엘앤에프,68.7544013350021,0,money,False,125100.0,125000.0,2026-02-24 10:00:00+09:00
2026-08-24 11:00:00+09:00,2026-08-24,066970,엘앤에프,65.33477079250228,60,money,True,122000.0,120400.0,2026-08-24 09:00:00+09:00
2026-08-27 11:00:00+09:00,2026-08-27,066970,엘앤에프,66.3666167794603,0,money,True,130900.0,131000.0,2026-08-27 10:00:00+09:00
2026-01-26 11:00:00+09:00,2026-01-26,327260,RF머트리얼즈,61.39976755349221,60,hold,True,13950.0,14375.0,2026-01-26 09:00:00+09:00
2026-03-10 11:00:00+09:00,2026-03-10,327260,RF머트리얼즈,68.93965398031614,0,money,True,30150.0,30100.0,2026-03-10 10:00:00+09:00
2026-04-10 11:00:00+09:00,2026-04-10,327260,RF머트리얼즈,73.23420443086755,0,hold,True,40050.0,41500.0,2026-04-10 10:00:00+09:00
2026-04-10 11:00:00+09:00,2026-04-10,327260,RF머트리얼즈,67.31598962477133,60,money,True,40050.0,41500.0,2026-04-10 09:00:00+09:00
2026-04-15 11:00:00+09:00,2026-04-15,327260,RF머트리얼즈,65.85386525621793,60,hold,True,48750.0,49400.0,2026-04-15 09:00:00+09:00
2026-05-07 11:00:00+09:00,2026-05-07,327260,RF머트리얼즈,77.01746693119588,60,money,True,61850.0,61050.0,2026-05-07 09:00:00+09:00
2026-06-16 11:00:00+09:00,2026-06-16,082740,한화엔진,72.31863235321464,60,money,False,62100.0,60600.0,2026-06-16 09:00:00+09:00
2026-08-05 11:00:00+09:00,2026-08-05,082740,한화엔진,63.2023882453971,0,money,False,45450.0,45450.0,2026-08-05 10:00:00+09:00
2026-01-22 11:00:00+09:00,2026-01-22,257720,실리콘투,67.76272057563816,0,hold,True,49150.0,49450.0,2026-01-22 10:00:00+09:00
2026-01-22 11:00:00+09:00,2026-01-22,257720,실리콘투,72.38305724772209,60,money,True,49150.0,49450.0,2026-01-22 09:00:00+09:00
2026-04-09 11:00:00+09:00,2026-04-09,257720,실리콘투,74.98858320777201,60,money,True,42650.0,42100.0,2026-04-09 09:00:00+09:00
2026-03-05 11:00:00+09:00,2026-03-05,234340,헥토파이낸셜,78.43798086891294,60,money,True,31600.0,33000.0,2026-03-05 09:00:00+09:00
2026-01-15 11:00:00+09:00,2026-01-15,031980,피에스케이홀딩스,62.75101483299812,60,money,True,52900.0,52300.0,2026-01-15 09:00:00+09:00
2026-03-03 11:00:00+09:00,2026-03-03,031980,피에스케이홀딩스,69.81437388324753,0,money,True,93000.0,93000.0,2026-03-03 10:00:00+09:00
2026-03-05 11:00:00+09:00,2026-03-05,031980,피에스케이홀딩스,76.22652941210394,60,money,True,104700.0,100800.0,2026-03-05 09:00:00+09:00
2026-06-05 11:00:00+09:00,2026-06-05,031980,피에스케이홀딩스,70.43013504827658,0,money,True,131500.0,131900.0,2026-06-05 10:00:00+09:00
2026-06-10 11:00:00+09:00,2026-06-10,031980,피에스케이홀딩스,80.9726510768629,0,hold,False,142800.0,145700.0,2026-06-10 10:00:00+09:00
2026-06-10 11:00:00+09:00,2026-06-10,031980,피에스케이홀딩스,78.0090334260202,60,money,False,142800.0,145700.0,2026-06-10 09:00:00+09:00
2026-09-04 11:00:00+09:00,2026-09-04,031980,피에스케이홀딩스,77.37034835334681,60,money,True,141900.0,140300.0,2026-09-04 09:00:00+09:00
2026-01-23 11:00:00+09:00,2026-01-23,087010,펩트론,69.69301555088602,60,money,False,250000.0,249500.0,2026-01-23 09:00:00+09:00
2026-05-11 11:00:00+09:00,2026-05-11,087010,펩트론,69.9906028159297,60,money,True,291500.0,280500.0,2026-05-11 09:00:00+09:00
2026-08-11 11:00:00+09:00,2026-08-11,058610,에스피지,72.79653846153846,60,money,True,121300.0,113000.0,2026-08-11 09:00:00+09:00
2026-02-04 11:00:00+09:00,2026-02-04,112610,씨에스윈드,75.07928475033732,60,money,True,43500.0,44400.0,2026-02-04 09:00:00+09:00
2026-07-01 11:00:00+09:00,2026-07-01,112610,씨에스윈드,83.58609406423716,60,money,False,45150.0,44600.0,2026-07-01 09:00:00+09:00
2026-07-23 11:00:00+09:00,2026-07-23,112610,씨에스윈드,78.37042177159397,0,hold,True,42200.0,42300.0,2026-07-23 10:00:00+09:00
2026-07-23 11:00:00+09:00,2026-07-23,112610,씨에스윈드,81.46392244119518,60,money,False,42200.0,42300.0,2026-07-23 09:00:00+09:00
2026-08-25 11:00:00+09:00,2026-08-25,003350,한국화장품제조,78.65769718241201,0,hold,True,12670.0,13290.0,2026-08-25 10:00:00+09:00
2026-08-25 11:00:00+09:00,2026-08-25,003350,한국화장품제조,78.65769718241201,0,money,True,13280.0,13290.0,2026-08-25 10:00:00+09:00
2026-08-25 11:00:00+09:00,2026-08-25,003350,한국화장품제조,79.01386206112942,60,money,True,12670.0,13290.0,2026-08-25 09:00:00+09:00
2026-01-22 11:00:00+09:00,2026-01-22,204270,제이앤티씨,72.43523528785383,0,hold,False,20750.0,20900.0,2026-01-22 10:00:00+09:00
2026-01-22 11:00:00+09:00,2026-01-22,204270,제이앤티씨,70.79659570900515,60,money,False,20750.0,20900.0,2026-01-22 09:00:00+09:00
2026-02-23 11:00:00+09:00,2026-02-23,204270,제이앤티씨,65.8201357435925,0,money,False,23400.0,23450.0,2026-02-23 10:00:00+09:00
2026-07-02 11:00:00+09:00,2026-07-02,051900,LG생활건강,69.66219439475258,0,hold,False,242500.0,247000.0,2026-07-02 10:00:00+09:00
2026-07-02 11:00:00+09:00,2026-07-02,051900,LG생활건강,69.66219439475258,0,money,False,247000.0,247000.0,2026-07-02 10:00:00+09:00
2026-09-15 11:00:00+09:00,2026-09-15,051900,LG생활건강,80.56923076923071,60,money,False,308500.0,307250.0,2026-09-15 09:00:00+09:00
2026-01-23 11:00:00+09:00,2026-01-23,124500,아이티센글로벌,76.9033629686896,60,money,True,37650.0,41350.0,2026-01-23 09:00:00+09:00
2026-03-11 11:00:00+09:00,2026-03-11,124500,아이티센글로벌,61.73187443849736,0,hold,True,69700.0,70500.0,2026-03-11 10:00:00+09:00
2026-03-11 11:00:00+09:00,2026-03-11,124500,아이티센글로벌,68.98870381159317,60,money,True,69700.0,70500.0,2026-03-11 09:00:00+09:00
2026-01-05 11:00:00+09:00,2026-01-05,131290,티에스이,68.38485963084796,60,hold,True,63200.0,64900.0,2026-01-05 09:00:00+09:00
2026-01-21 11:00:00+09:00,2026-01-21,131290,티에스이,63.825081833060565,0,hold,True,73000.0,73400.0,2026-01-21 10:00:00+09:00
2026-01-21 11:00:00+09:00,2026-01-21,131290,티에스이,77.46307692307691,60,money,True,73000.0,73400.0,2026-01-21 09:00:00+09:00
2026-04-09 11:00:00+09:00,2026-04-09,131290,티에스이,80.40921042218633,60,money,False,122300.0,118400.0,2026-04-09 09:00:00+09:00
2026-07-01 11:00:00+09:00,2026-07-01,131290,티에스이,72.44172801156853,60,money,False,274000.0,269500.0,2026-07-01 09:00:00+09:00
2026-02-19 11:00:00+09:00,2026-02-19,347850,디앤디파마텍,70.60679260414227,0,money,False,89200.0,89100.0,2026-02-19 10:00:00+09:00
2026-03-13 11:00:00+09:00,2026-03-13,347850,디앤디파마텍,69.86620772223885,0,money,False,90500.0,90500.0,2026-03-13 10:00:00+09:00
2026-06-17 11:00:00+09:00,2026-06-17,347850,디앤디파마텍,78.24392400967011,0,hold,True,98400.0,103900.0,2026-06-17 10:00:00+09:00
2026-06-17 11:00:00+09:00,2026-06-17,347850,디앤디파마텍,78.24392400967011,0,money,True,103900.0,103900.0,2026-06-17 10:00:00+09:00
2026-06-17 11:00:00+09:00,2026-06-17,347850,디앤디파마텍,77.54283971489942,60,money,True,98400.0,103900.0,2026-06-17 09:00:00+09:00
2026-02-09 11:00:00+09:00,2026-02-09,375500,DL이앤씨,73.42086916105042,60,money,True,50000.0,49250.0,2026-02-09 09:00:00+09:00
2026-04-03 11:00:00+09:00,2026-04-03,375500,DL이앤씨,73.18255772137107,0,hold,True,77800.0,77800.0,2026-04-03 10:00:00+09:00
2026-04-03 11:00:00+09:00,2026-04-03,375500,DL이앤씨,66.66763775917217,60,money,True,77800.0,77800.0,2026-04-03 09:00:00+09:00
2026-09-08 11:00:00+09:00,2026-09-08,375500,DL이앤씨,69.12413295977076,60,hold,True,78100.0,80300.0,2026-09-08 09:00:00+09:00
2026-01-20 11:00:00+09:00,2026-01-20,289930,웨이비스,78.89467455621302,60,money,True,10800.0,10790.0,2026-01-20 09:00:00+09:00
2026-01-23 11:00:00+09:00,2026-01-23,289930,웨이비스,71.07963954023504,60,money,True,11060.0,10880.0,2026-01-23 09:00:00+09:00
2026-04-17 11:00:00+09:00,2026-04-17,289930,웨이비스,80.19477317554244,60,money,False,19800.0,19560.0,2026-04-17 09:00:00+09:00
2026-02-10 11:00:00+09:00,2026-02-10,475150,SK이터닉스,69.33544442323594,60,hold,True,22725.0,22950.0,2026-02-10 09:00:00+09:00
2026-04-03 11:00:00+09:00,2026-04-03,475150,SK이터닉스,74.96923076923076,60,money,True,64400.0,64400.0,2026-04-03 09:00:00+09:00
2026-07-15 11:00:00+09:00,2026-07-15,475150,SK이터닉스,70.85323806537657,0,money,False,53700.0,53600.0,2026-07-15 10:00:00+09:00
2026-09-11 11:00:00+09:00,2026-09-11,475150,SK이터닉스,75.25819513108088,0,money,False,54100.0,54100.0,2026-09-11 10:00:00+09:00
2026-06-09 11:00:00+09:00,2026-06-09,095610,테스,71.21420095934906,0,hold,True,158500.0,159400.0,2026-06-09 10:00:00+09:00
2026-06-09 11:00:00+09:00,2026-06-09,095610,테스,71.12121268931932,60,money,True,158500.0,159400.0,2026-06-09 09:00:00+09:00
2026-06-26 11:00:00+09:00,2026-06-26,095610,테스,84.33714936064806,0,money,True,192000.0,192000.0,2026-06-26 10:00:00+09:00
2026-07-01 11:00:00+09:00,2026-07-01,095610,테스,66.33257159834743,60,money,True,229500.0,217000.0,2026-07-01 09:00:00+09:00
2026-02-25 11:00:00+09:00,2026-02-25,437730,삼현,72.17335200573233,0,money,False,56700.0,56700.0,2026-02-25 10:00:00+09:00
2026-04-16 11:00:00+09:00,2026-04-16,437730,삼현,77.44066171220206,60,money,True,50800.0,50700.0,2026-04-16 09:00:00+09:00
2026-04-21 11:00:00+09:00,2026-04-21,437730,삼현,62.058060386144874,60,money,True,53400.0,52900.0,2026-04-21 09:00:00+09:00
2026-05-15 11:00:00+09:00,2026-05-15,437730,삼현,69.71574201815912,60,money,False,58000.0,55400.0,2026-05-15 09:00:00+09:00
2026-08-03 11:00:00+09:00,2026-08-03,437730,삼현,55.08881669416921,0,money,True,42300.0,42300.0,2026-08-03 10:00:00+09:00
2026-04-08 11:00:00+09:00,2026-04-08,002990,금호건설,68.40562219258939,0,hold,False,5200.0,5230.0,2026-04-08 10:00:00+09:00
2026-04-08 11:00:00+09:00,2026-04-08,002990,금호건설,77.64262820512826,60,money,False,5200.0,5230.0,2026-04-08 09:00:00+09:00
2026-06-26 11:00:00+09:00,2026-06-26,002990,금호건설,66.6169555427554,0,hold,True,6440.0,6630.0,2026-06-26 10:00:00+09:00
2026-07-07 11:00:00+09:00,2026-07-07,002990,금호건설,76.69627001488318,0,hold,True,14480.0,14560.0,2026-07-07 10:00:00+09:00
2026-07-07 11:00:00+09:00,2026-07-07,002990,금호건설,82.43251088534107,60,money,True,14480.0,14560.0,2026-07-07 09:00:00+09:00
2026-08-28 11:00:00+09:00,2026-08-28,002990,금호건설,74.11357466063347,60,money,True,16400.0,15920.0,2026-08-28 09:00:00+09:00
2026-02-04 11:00:00+09:00,2026-02-04,006360,GS건설,72.97917585050449,60,money,True,19490.0,19300.0,2026-02-04 09:00:00+09:00
2026-08-26 11:00:00+09:00,2026-08-26,006360,GS건설,76.48260088807618,0,hold,True,36700.0,37800.0,2026-08-26 10:00:00+09:00
2026-08-26 11:00:00+09:00,2026-08-26,006360,GS건설,76.48260088807618,0,money,True,37800.0,37800.0,2026-08-26 10:00:00+09:00
2026-07-31 11:00:00+09:00,2026-07-31,0039P0,매드업,74.56442253152406,0,money,True,7580.0,7575.0,2026-07-31 10:00:00+09:00
2026-07-31 11:00:00+09:00,2026-07-31,0039P0,매드업,76.3829299124491,60,money,True,7470.0,7575.0,2026-07-31 09:00:00+09:00
2026-01-28 11:00:00+09:00,2026-01-28,032940,원익,61.69807845340766,60,money,False,15480.0,15160.0,2026-01-28 09:00:00+09:00
2026-05-19 11:00:00+09:00,2026-05-19,064550,바이오니아,78.51462036883208,0,money,False,9930.0,9930.0,2026-05-19 10:00:00+09:00
2026-04-03 11:00:00+09:00,2026-04-03,090460,비에이치,71.28599233105751,60,money,True,24150.0,23450.0,2026-04-03 09:00:00+09:00
2026-05-14 11:00:00+09:00,2026-05-14,090460,비에이치,74.8313456569271,60,money,False,36400.0,37950.0,2026-05-14 09:00:00+09:00
2026-01-02 11:00:00+09:00,2026-01-02,441270,파인엠텍,78.1322900026807,0,money,True,10510.0,10480.0,2026-01-02 10:00:00+09:00
2026-02-12 11:00:00+09:00,2026-02-12,441270,파인엠텍,62.64988125924359,0,hold,True,11160.0,11470.0,2026-02-12 10:00:00+09:00
